Boa tarde,SAUDACAO,56
Vou passar,INFORMACAO,56
664021480,INFORMACAO,56
Senha 9097,INFORMACAO,56
É  p instalar logo a impressora?,DUVIDA,56
A outra impressora foi conectada,INFORMACAO,56
Deu certo,CONFIRMACAO,56
ok,CONFIRMACAO,56
Ola boa tarde,SAUDACAO,57
denovo o sistema ta travando,PROBLEMA,57
N simplismente n responde,PROBLEMA,57
Quamdo vou fechar a venda aparece a mensagem programa nao estar respndendo,PROBLEMA,57
Do jeito q mandei a foto no outro dia pra vc,INFORMACAO,57
Pois ta ok,CONFIRMACAO,57
Quando a dona vir aki vou passar pra ela ta,OUTROS,57
Desde ja obg,AGRADECIMENTO,57
Pronto fiz e fechei ai voltou ao normal,CONFIRMACAO,57
N travou,OUTROS,57
Isso com o fundo,OUTROS,57
Sem o fundo ainda tem um pouco amais q o sistema mas deve ser trocados q vao ficando,OUTROS,57
Mais uma vez obg ta,AGRADECIMENTO,57
Funcionária do Comercial o Pile. Vocês ainda iram dar continuidade ao acesso ao nosso sistema agora ?.,DUVIDA,58
Enviamos uma planilha no sábado para o e-mail de vocês.,INFORMACAO,58
De modo que vocês estavam acessando para efetuarem os procedimentos,INFORMACAO,58
Porém pararam. Iram ainda dar continuidade ou podemos fazer uso do nosso sistema para dar continuidade as nossas atividades?.,DUVIDA,58
ok,CONFIRMACAO,58
Fico no aguardo.,OUTROS,58
Pronto.,CONFIRMACAO,58
Obrigada. Pode dar continuidade.,AGRADECIMENTO,58
Sim.,CONFIRMACAO,58
Estou ligando mas não atendem,INFORMACAO,59
Por favor peço que entrem em contato,OUTROS,59
Abram o chamado, pois o sistema não está funcionando no caixa,PROBLEMA,59
O sistema não abre,PROBLEMA,59
ok,CONFIRMACAO,59
Essa máquina é a do cx 1,OUTROS,59
Onde não tem impressora,OUTROS,59
Ela não abre o sistema,PROBLEMA,59
A da impressora abriu o sistema agora, pq dava essa tela que vc viu,OUTROS,59
E quem vai atualizar? Vem aqui ou é pelo TeamViewer?,OUTROS,59
Tô indo lá,OUTROS,59
Tô com net,OUTROS,59
Mas vou passar novamente,OUTROS,59
Se precisar falar comigo vou estar com esse celular,INFORMACAO,59
Fixo fica longe,OUTROS,59
O que aconteceu? Não abriram o TeamViewer no da impressora não fiscal,DUVIDA,59
Pois tem net,OUTROS,59
Até abri um site pra ver se era aqui,OUTROS,59
Mandei,INFORMACAO,59
A impressora voltou a funcionar,INFORMACAO,59
Só resta saber esse aí mesmo, que precisa atualizar,OUTROS,59
Agora veja se abre aí nesse outro,OUTROS,59
Ele também dava a tela,OUTROS,59
E não abria,OUTROS,59
ok,CONFIRMACAO,59
Vou almoçar....já tô é tonta.kkk🏃‍♀🏃‍♀🏃‍♀🏃‍♀,OUTROS,59
Sim,CONFIRMACAO,59
Imprimiu a venda,OUTROS,59
Sim,CONFIRMACAO,59
Não consigo preencher a tela para abrir o sistema,PROBLEMA,59
Ficou diferente,OUTROS,59
Kkkk,OUTROS,59
Tá amarelo,OUTROS,59
Já fiz isso,OUTROS,59
Vou almoçar,OUTROS,59
Tô tonta de fome,OUTROS,59
Mas deixei a máquina pra Helena passar pra vc,OUTROS,59
Id 347 507 190,INFORMACAO,59
Senha 5467,INFORMACAO,59
O quê?,DUVIDA,59
Vou lá,OUTROS,59
Tá estranho,OUTROS,59
Não vemos o número que digitamos, só depois de passarmos para outro campo,PROBLEMA,59
Já acessei,OUTROS,59
Tá na tela o que tô falando,OUTROS,59
Posso fechar?,DUVIDA,59
ok,CONFIRMACAO,59
Sobre a atualização dos preços vai ser feito hoje ?,DUVIDA,60
Pois não apareceu em nem uma das três máquina,INFORMACAO,60
ok,CONFIRMACAO,60
ID 880872418,INFORMACAO,61
Senha 8256,INFORMACAO,61
Gere e enviar,OUTROS,61
Depois continuo,OUTROS,61
Veja se esta tudo ok,CONFIRMACAO,61
Foi feito o inventário,INFORMACAO,61
Não fiz depois disso,INFORMACAO,61
Veja como está,OUTROS,61
Muito Obrigado,AGRADECIMENTO,61
Bom dia,SAUDACAO,62
Começo pagar mensalidade esse mês de abril ?,DUVIDA,62
Vcs mandam boleto ?,DUVIDA,62
Pq no meu e-mail só tem boleto de adesão,INFORMACAO,62
ok,CONFIRMACAO,62
ok,CONFIRMACAO,62
Boa tarde, enviei hoje a tarde, o documento para troca de porte da farmácia. Eles têm cinco dias para resposta,INFORMACAO,63
Ficar no aguardo,OUTROS,63
Drogaria Júnior,OUTROS,63
Bom dia !,SAUDACAO,64
Estou  esperando  a  ligação do Reinaldo,OUTROS,64
ok,CONFIRMACAO,64
Fone  Centro  33055155,INFORMACAO,64
Sao joaquim 32136169,INFORMACAO,64
Não  e pro Reinaldo  ligar depois pra verificar a internet de cada loja,OUTROS,64
Matinha  3213 1446,INFORMACAO,64
Ele está  aqui  na loja,OUTROS,64
Boa tarde, gostaria de falar com Erison.,OUTROS,65
Boa tarde, gostaria de falar com Erison.,OUTROS,65
Sobre um comentário que ele fez de uma atualização prevista para 01/03. Gostaria de saber se já esta disponível?,DUVIDA,65
Vocês já tem algo disponível para venda externada por dispositivo móvel?,DUVIDA,65
ok,CONFIRMACAO,65
Bom dia,SAUDACAO,66
A farmácia popular está aparecendo msg,OUTROS,66
Diz que o valor não está compatível,INFORMACAO,66
Mais não mudamos nada,OUTROS,66
Como faço pra atualizar?,DUVIDA,66
Acabei de receber por e-mail,OUTROS,66
Obrigada,AGRADECIMENTO,66
Bom dia!!! Veja Maylanna hj nao entrou nem fabrica e nem loja sao cristovao???,DUVIDA,67
Nas duas empresas,OUTROS,67
Estou aguardando o meu relatorio das chamados techicos q foram feitas p fabrica desde 01/12/2015 ou seja desde do inicio do novo sistema PDV PLUS,OUTROS,67
E tenho urgencia, pois ja faz mais de 12 dias que eu fiz essa solicitacao p seu email e ate o momento nao tive retorno.....😘,OUTROS,67
Sera q tenho q falar c sr Gabriel... a respeito disso,OUTROS,67
‎Info G2 Zap Mailana.vcf (arquivo anexado),OUTROS,67
Oi Mailana,,, quero q vc trate de assuntos relacionados ao sistema da loja de Timon com Sr Lucas que esta trabalhando na fabrica e pedi p ele ligar e vc e como sera o procedimento da loja de Timon q fechamos semana passada....,INFORMACAO,67
Entao atenda e ele e informe comonprocedermos,OUTROS,67
E tb quero q vc envie meu relatorios das ocorrencias de chamado tecnico da fabrica.....,OUTROS,67
Agradeco a sua atencao,AGRADECIMENTO,67
Bom dia!,SAUDACAO,68
Esse sistema desde ontem a tarde não abre,PROBLEMA,68
Na hora de colocar  a senha ele trava e não conseguimos nem fechar,PROBLEMA,68
Jaja vou ter que desligar o computador,OUTROS,68
Na energia,OUTROS,68
Porque nem o team viewr tá abrindo,OUTROS,68
Vou tentar abrir novamente ele também travando é quando abrir fica asSim,PROBLEMA,68
Nada tá abrindo,PROBLEMA,68
Vou falar com ele,OUTROS,68
ok,CONFIRMACAO,68
Bom dia queridos,SAUDACAO,69
Gostaria de saber se o site da Anvisa continua com problemas?,DUVIDA,69
Pois estou tentando enviar informações e não está dando,PROBLEMA,69
Certo,CONFIRMACAO,69
Vou aguardar,CONFIRMACAO,69
Certo,CONFIRMACAO,69
Vou tentar mais tarde,OUTROS,69
Ok amore,CONFIRMACAO,69
Entro sim👍🏼👍🏼👍🏼🙋🏻‍♀🙋🏻‍♀,OUTROS,69
Bom dia,SAUDACAO,70
Precisa de uma senha, e eu não tenho,INFORMACAO,70
Oi é  do armazém Brasil quero saber se coloca logo a outra impressora ou vc vai tirar logo o relatório da impressora antiga,PROBLEMA,71
Oi Reinaldo o q faço primeiro?,DUVIDA,71
Oi,SAUDACAO,71
A impressora q tá é a antiga,INFORMACAO,71
ok,CONFIRMACAO,71
Impressora instalada,INFORMACAO,71
Ligada,INFORMACAO,71
Já coloquei,INFORMACAO,71
Ta Certo,CONFIRMACAO,71
ok,CONFIRMACAO,71
Obg,CONFIRMACAO,71
Tá bom,CONFIRMACAO,71
Obg viu,AGRADECIMENTO,71
Boa noite,SAUDACAO,71
Ola,SAUDACAO,72
Bom dia olha meu caixa hj n abriu,PROBLEMA,72
Ta com erro,PROBLEMA,72
Ta ok,CONFIRMACAO,72
Agora a questao dos precos,OUTROS,72
Net deu tilte,PROBLEMA,72
Computador do caixa ta liberado,OUTROS,72
Ta ok,CONFIRMACAO,72
Vc ta tendo acesso oa outro computador,OUTROS,72
Consegui abrir o caixa agora,INFORMACAO,72
O reajuste dos valores q milena falou,OUTROS,72
Vc resolveu,OUTROS,72
Continua errado,PROBLEMA,72
Ou mesmo vc alterando ainda tem q ir no item e ajustar,OUTROS,72
Certo entao converse com a milena e explique a ela,OUTROS,72
Estamos com problema no similar o preco,OUTROS,72
Q ta acima do q vedemos,OUTROS,72
Pq so ela tem acesso pra fazer manual e n ta aki,OUTROS,72
Falou com ela,OUTROS,72
Pq daqui a pouco estamos saindo pra almoco ai so 2 da tarde,OUTROS,72
Ta ok,CONFIRMACAO,72
Boa tarde.,SAUDACAO,73
Aqui é a vilmara. Eu irei dar continuidade juntos a vocês com a questão dos frios. Tentei passar um código de frios agora. E deu inválido.,PROBLEMA,73
Vou lhe passar a senha é a id,INFORMACAO,73
Id: 816581486,INFORMACAO,73
4253,INFORMACAO,73
Sim,CONFIRMACAO,73
funcionou.,CONFIRMACAO,73
Vou lhe enviar do outro.,OUTROS,73
Deu Certo.,CONFIRMACAO,73
Nao.,NEGACAO,73
Bom dia!,SAUDACAO,74
Esse probleminha apareceu na hora de ligar o sistema,PROBLEMA,74
Quero saber se posso reiniciar ou vcs irão logo ver do que se trata,DUVIDA,74
Posso reiniciar?,DUVIDA,74
Sim,CONFIRMACAO,75
Não consigo abrir a tela alternativa,PROBLEMA,75
ok,CONFIRMACAO,75
Preciso de atendimento,OUTROS,76
Gerei e enviei nao deu Certo,CONFIRMACAO,76
Veja o que gerei e envie se esta correto e se foi aceito,OUTROS,76
venda também não consigo,INFORMACAO,76
Preencher os campos,OUTROS,76
ok,CONFIRMACAO,76
ok,CONFIRMACAO,76
Bom dia, gostaria de falar com Lis.,SAUDACAO,77
Ok, aguardo.,CONFIRMACAO,77
LIs me diga o precisa para gerar boleto. Já esta liberado pelo banco.,DUVIDA,77
certo, e aquela solicitação feita sobre recebimento parcial como esta?,DUVIDA,77
Você testou com tia e contatou que na versão antiga tinha, só que ficou de providenciar pois nessa versão atual não tem.,OUTROS,77
não tem pagamento e nem recebimento parcial.,INFORMACAO,77
Pois veja ai e me da uma posição pq ela esta precisando muito.,OUTROS,77
Bom dia,SAUDACAO,78
Tenho dois boletos meu e-mail,INFORMACAO,78
De 500,INFORMACAO,78
Só que um deles 14/03,OUTROS,78
E verdade , olhei errado,OUTROS,78
Esta correto,CONFIRMACAO,78
14/04,OUTROS,78
drogaria.junior@hotmail.com,INFORMACAO,79
Bom dia liguei para Anvisa e foi trocado por microporte,OUTROS,79
Certo,CONFIRMACAO,79
Sim,CONFIRMACAO,79
Estou enviando,OUTROS,79
Hoje,OUTROS,80
Você vai mandar o boleto,OUTROS,80
Pode ser pelo Whatsapp,OUTROS,80
Não vi no e-mail,OUTROS,80
Mande o preço original,OUTROS,80
Sem encargos.  Eu to sem os boletos,OUTROS,80
Ok e envia novas os boletos de Maio a Dezembro,OUTROS,80
Novamente,OUTROS,80
ok,CONFIRMACAO,81
Bom dia, qual numero que consigo entrar em contato com Erison?,DUVIDA,81
Oi boa tarde.sou suiane, gostaria de saber qual o jeito mais prático para dá entrada em notas q Reinaldo falou q me explicaria quando tivesse q da entrada.,DUVIDA,82
Sim,CONFIRMACAO,82
ok,CONFIRMACAO,82
Bom dia,SAUDACAO,83
Marcio janiel vaimligar p vc agora ref mu,OUTROS,83
Bom dia,SAUDACAO,85
Não encontrei,NEGACAO,85
Com que falo?,DUVIDA,85
Não recebi,NEGACAO,85
ok,CONFIRMACAO,85
Obrigada,AGRADECIMENTO,85
Sim,CONFIRMACAO,85
Obrigado,AGRADECIMENTO,85
Oi, vc sabe me dizer como faço pra inserir um produto no sngpc depois que a nota já foi lançada?,DUVIDA,85
Não deu Certo,CONFIRMACAO,85
Mas é do mês de dezembro,,85
Ok, Obrigada,AGRADECIMENTO,85
Bom dia,SAUDACAO,86
Veja com relação ao backup externo que ontem não foi feito pois não deu certo digo o backup no HD externo,PROBLEMA,86
Sim,CONFIRMACAO,86
Chamei o técnico fez a limpeza e vamos ter que trocar a fonte,INFORMACAO,86
Mais porque que o problema acontece apenas no sistema INFOG2,OUTROS,86
Estamos tirando nota e não finalizamos a venda pois o sistema da erro?,DUVIDA,86
Aí reabro o programa e tiro a nota novamente e ele fecha a venda,PROBLEMA,86
Vou imprimir um relatório de entrega ou consultar venda e outros relatórios na primeira tentativa o sistema da erro depois reabro e aí ele imprime o relatório,PROBLEMA,86
Deu certo por enquanto,CONFIRMACAO,86
ok,CONFIRMACAO,86
Ola Bom dia,SAUDACAO,87
Olha o sistema do caixa fechou agora n consigo abrir,PROBLEMA,87
ok,CONFIRMACAO,87
Daqui a quinse minutos fecho e so abre duas ta,OUTROS,87
Ta entao quando eu voltar mando msg ok,CONFIRMACAO,87
Ola,SAUDACAO,87
Se preocupe n,OUTROS,87
N consigo abrir meu caixa,PROBLEMA,87
Aparece essa msg,INFORMACAO,87
Sim,CONFIRMACAO,87
Obg,CONFIRMACAO,87
Boa tarde,SAUDACAO,88
Eu Zemilda,,88
Gostaria de falar c mailana p ela finalizar o servico de ontem,INFORMACAO,88
Instalar o programa da loja,OUTROS,88
Na minha cpu,OUTROS,88
Vamos,CONFIRMACAO,88
Estou aqui👀,OUTROS,88
Certo,CONFIRMACAO,88
👍,OUTROS,88
Agora quero,OUTROS,88
O meu relatorio de contas a receber sem cheques,INFORMACAO,88
So notas promissorias,INFORMACAO,88
Vamos,CONFIRMACAO,88
Plis,OUTROS,88
E onde esta???,DUVIDA,88
Certo,CONFIRMACAO,88
Oi,SAUDACAO,88
Tem como imprimir um relatorio de notas promissorias baixadas ou excluidas fora do caixa aberto???,DUVIDA,88
Mas como posso destacar as contas q foram baixadas fora do caixa,DUVIDA,88
Eu quero saber se isso aconteceu???,DUVIDA,88
Por isso quero saber se tem esse relatorio,OUTROS,88
Poos eu quero uma alteracao no financeiro q seja essa modalidade,OUTROS,88
Notas baixadas e excluidas direto, sem q o caixa tiver aberto,OUTROS,88
Fale ai c Reinaldo e me retorne dessa alteracao,OUTROS,88
Esse relatorio n pedi,NEGACAO,88
Estou solicotandonagora,OUTROS,88
Bom dia. Vilmara- funcionária do Pile. Por favor, preciso falar com o Reinaldo,SAUDACAO,89
No cadastro 19 você cadastrou um ítem em cima de outro. E o ítem que você cadastrou, já existe no código 2889.,INFORMACAO,89
Verifique-os,OUTROS,89
Por favor.,OUTROS,89
Realmente não dá para atendermos,PROBLEMA,89
Ligue para o número da juniele. 99247392,INFORMACAO,89
Não tem sistema e quando tento ligar no escritório aparece essa tela,PROBLEMA,90
Na impressora não fiscal aparece que não tá recebendo sinal do servidor,PROBLEMA,90
No servidor não tem sinal do sistema,PROBLEMA,90
A luz não tá acesa,INFORMACAO,90
Mande o boleto para pagamento,OUTROS,90
Lislaine, saí da loja para almoçar e só voltei agora, o rapaz já fez os pagamentos,OUTROS,90
Como falei, já deixei no financeiro para hoje, ontem já não dava mais tempo,OUTROS,90
Mando o comprovante,OUTROS,90
Já foi enviado,OUTROS,91
Veja se o Site está no ar,OUTROS,92
ok,CONFIRMACAO,92
Obrigada,AGRADECIMENTO,92
Boa tarde,SAUDACAO,93
Como faço para atualizar os preços ?,DUVIDA,93
Oj,CONFIRMACAO,93
ok,CONFIRMACAO,93
Boleto do valor mensal , 195,00,,93
Não chegou no meu e-mail,,93
ok,CONFIRMACAO,93
Bom dia,SAUDACAO,94
Recebeu os documentos?,DUVIDA,94
Falta alguma coisa?,DUVIDA,94
Qual é ele???,DUVIDA,94
Bom dia alguém pode ligar pra mim,SAUDACAO,95
Bom dia, tenho uma dúvida. Quando dou entrada em uma nota por xml onde um produto de fornecedor x está cadastrado com UND e em outra ocasião dou entrada por xml de um fornecedor y onde o mesmo produto é configurando pelo fornecedor com DZ. O que acontece no caso dessa entra quanto a estoque?,DUVIDA,97
Então nos casos que tiver compensando a compra em outro fornecedor tenho que alterar a configuração no sistema pra dar entrada.,DUVIDA,97
ok,CONFIRMACAO,97
qaunto tempo leva?,DUVIDA,97
Boa, 5 maquinas,OUTROS,97
as 14h te passo, esta bem corrido agora.,OUTROS,97
Sim,CONFIRMACAO,97
ok,CONFIRMACAO,97
Faltou energia,INFORMACAO,97
TENTE NOVAMENTE,OUTROS,97
TENTE OS OUTROS AI E ME DIGA,OUTROS,97
E AGORA?,DUVIDA,97
POSSO PASSAR VENDAS NESSE?,DUVIDA,97
Achei,CONFIRMACAO,97
Falta só dois,OUTROS,97
esse,OUTROS,97
esse,OUTROS,97
Obrigado,AGRADECIMENTO,97
Boa tarde,SAUDACAO,98
Eu Zemilda,OUTROS,98
Preciso falar c vc sobre as portas do moldem,INFORMACAO,98
Só quais portas eu devo abrir no modem,DUVIDA,98
Acessar minhas cameras,OUTROS,98
Preciso acessar meu sistema,INFORMACAO,98
PDV PLUS,OUTROS,98
Loja e fabrica,OUTROS,98
Eno que houve q nao estou conseguindo acessar desde da semana passada,PROBLEMA,98
Veja o que aparece na tela,OUTROS,98
Quero que vc resolva isso agora,OUTROS,98
Preciso urgente acessar meu sistema da fabrica,OUTROS,98
Boa,OUTROS,98
Nao Nao,NEGACAO,98
Eu falei p  vc,OUTROS,98
Qu a Oi,OUTROS,98
Mudou na semana passadano molden,OUTROS,98
Depois do apagao,OUTROS,98
Q ocorreu,OUTROS,98
E eu falei p vc,OUTROS,98
Da mudanca do mdem???,DUVIDA,98
E tb nao acesso o sistema da loja sao criatovao???,DUVIDA,98
Hum,OUTROS,98
E la???,DUVIDA,98
Nao jouve mudanca de modem,INFORMACAO,98
Isso da fabrica,OUTROS,98
E o que houve sao cristovao??? c,OUTROS,98
Segue o meu,OUTROS,98
Vc entro jo da fabrica,OUTROS,98
A ta???,DUVIDA,98
Veja ai qual o meu usuario da loja???,DUVIDA,98
Sim,CONFIRMACAO,98
Entao vejo aqui na agenda,OUTROS,98
Mas eu quero entrar na fabrica e nao estava entrando,OUTROS,98
E fabrica,OUTROS,98
Deu Certo,CONFIRMACAO,98
Certo,CONFIRMACAO,98
Entao ja lhe informo a porta da fabrica,OUTROS,98
Blz,CONFIRMACAO,98
Ola,SAUDACAO,98
Oi maana,SAUDACAO,98
Ja estao liberadas,OUTROS,98
As portas,OUTROS,98
Veja ai,OUTROS,98
Esrou aqui aguardando,OUTROS,98
Estou aqui,OUTROS,98
Sim, ela pode colocar o dns fixo,OUTROS,98
agrolestefabrica.dyndns.org,INFORMACAO,98
Coloque o dns fixon,OUTROS,98
P fabrica,OUTROS,98
Veja e esse ai,OUTROS,98
agrolestefabrica.dyndns.org,INFORMACAO,98
O q apareceu na tela,OUTROS,98
Eramisso q estava ocorrendo na fabrica e na loja,INFORMACAO,98
E o que vc me diz,OUTROS,98
Por que ocorreu isso,DUVIDA,98
Eu quero saber,OUTROS,98
Pois estou trabalhando a distancia da empresa,OUTROS,98
E preciso usar muito esse recurso,OUTROS,98
Sei,CONFIRMACAO,98
Ligue la e fale c ela,OUTROS,98
Sei,CONFIRMACAO,98
Pois ligue 32203100,OUTROS,98
E volte aqui na minha maquina,OUTROS,98
Deu Certo,CONFIRMACAO,98
Obg querida,AGRADECIMENTO,98
Digamos que ocorre de forma imprevisível.,OUTROS,99
Bom dia Mayllana,SAUDACAO,99
Na verdade é primeiro caixa que transfere acesso aos demais. Este aí é apenas para lançamento de notas e cadastramento de produtos. Só usamos para esta finalidade.,INFORMACAO,99
Não moça. Na verdade todos estão dando problema. E já o computador "mãe " já foi verificado. Ele apresenta outro tipo de erro. Ontem inclusive passei o que estava acontecendo, e eles já foram verificado. Falta apenas este último aí.,PROBLEMA,99
Este aqui no caso.,OUTROS,99
Então no caso teremos que trocar então são os dois ?.tanto do escritório,como também o do caixa principal, ou seja o computador "mãe "?.,DUVIDA,99
ok,CONFIRMACAO,99
Boa tarde,SAUDACAO,100
Quando há aumento nos medicamentos , a farmácia popular tbm atualiza?,DUVIDA,100
Oi mailana, queria tirar redução z e a leitura memorial fiscal tem como vc me ajudar?,DUVIDA,101
Não,NEGACAO,101
A moça q trabalha com o contador pediu,INFORMACAO,101
E a leitura memorial,INFORMACAO,101
Ela também pediu p vc mandar o relatório paf,INFORMACAO,101
Esse também não precisa?,DUVIDA,101
Junho,INFORMACAO,101
A impressora é a nova desde a metade do mês de maio,INFORMACAO,101
A impressora antiga foi tirada em maio,OUTROS,101
Ok vou falar p ela,OUTROS,101
ok,CONFIRMACAO,101
Obgada,AGRADECIMENTO,101
Ta ja passo so atender um cliente ok,CONFIRMACAO,102
Pronto,CONFIRMACAO,102
Conexao ruim por isso mandei a senha,OUTROS,102
Obg,CONFIRMACAO,102
Bom dia,SAUDACAO,102
Reinaldo bom dia!. Queria tirar uma dúvida. Será possível eu cadastrar outros tipos de fígado usando o mesmo código?.,DUVIDA,103
Ok. Obrigada.,AGRADECIMENTO,103
Seria possível eu cadastrar outros tipos de fígado usando o mesmo código?.,DUVIDA,103
Cada item na linha de frios que sejam o mesmo produto. Porém de fornecedores diferentes.,OUTROS,103
Nós usarmos o mesmo código?.,DUVIDA,103
No momento não estou no comércio.,OUTROS,103
Não posso.,NEGACAO,103
Certo. Farei isso.,CONFIRMACAO,103
Ligue para o número da juniele. 99247392,INFORMACAO,103
Desculpe. Ligue novamente.,INFORMACAO,103
Só um instante,OUTROS,103
Ele está ocupado.,OUTROS,103
Pronto.,CONFIRMACAO,103
Pode ligar,CONFIRMACAO,103
Enquanto estiver sendo feito o backup posso abrir o sistema?  Pois demora muito e perco tempo,DUVIDA,104
Preciso atendimento,OUTROS,106
ok,CONFIRMACAO,106
Estou fazendo uma venda diz que da e superior,OUTROS,106
A data que consta aqui é do dia 11 so que acho que começa dia 3,OUTROS,106
Não consigui enviar o arqivo,PROBLEMA,106
Não abre,PROBLEMA,106
O que houve?,DUVIDA,106
ok,CONFIRMACAO,106
Muito Obrigada,AGRADECIMENTO,106
Quando pede essa senha,OUTROS,107
E mesma que abro sistema,OUTROS,107
Mesmo que abro sistema,OUTROS,107
Produto cadastrado , mais não aparece na pesquisa,PROBLEMA,107
Outra coisa , pesquisando pelo princípio ativo não aparece,PROBLEMA,107
Tipo esse se eu colocar itraconazol não aparece que tenho estoque,INFORMACAO,107
Esperando,OUTROS,107
Sistema confuso , pra quem não sabe,OUTROS,107
Tem Net não,INFORMACAO,107
Nem esse aplicativo baixado,OUTROS,107
Baixar ainda,OUTROS,107
Sendo que esse traxonol e mesma itraconazol,OUTROS,107
Coloco itraconazol não aparece esse traxonol,PROBLEMA,107
Pode acessar,OUTROS,107
ok,CONFIRMACAO,107
Um método de pesquisa mais prático,OUTROS,107
Que aparece os produtos é estoque ao mesmo tempo,OUTROS,107
Tem como o produto entrar automaticamente sem precisar pressionar enter na venda,OUTROS,107
Mais esse modo de pesquisa e na parte de caixa,OUTROS,107
Nessa parte onde fica cadastro essas coisas do tipo , uma pesquisa que inclui tudo,OUTROS,107
Mais queria ficar pesquisa e não saindo como folha ou em PDF entende,OUTROS,107
ok,CONFIRMACAO,107
O estoque só sai essa maneira aí completa ?,DUVIDA,107
ok,CONFIRMACAO,107
Ele não entra,OUTROS,107
Vou bipar,OUTROS,107
Deu Certo,CONFIRMACAO,107
Obrigado,AGRADECIMENTO,107
Por enquanto é só,CONFIRMACAO,107
Posso encerrar?,DUVIDA,107
Nao,NEGACAO,107
Boa tarde,SAUDACAO,107
Bom dia,SAUDACAO,108
A taxa da Anvisa está paga,INFORMACAO,108
Agora como devo agir?,DUVIDA,108
Bom dia,SAUDACAO,108
Gostaria de saber como proceder depois da taxa da Anvisa paga,DUVIDA,108
Obrigada,AGRADECIMENTO,108
Sim,CONFIRMACAO,108
Não,NEGACAO,108
Não tenho esse boleto,NEGACAO,108
Oi,SAUDACAO,108
Ainda não chegou,NEGACAO,108
Recebi,CONFIRMACAO,108
ok,CONFIRMACAO,108
ok,CONFIRMACAO,108
Estou na matinha,OUTROS,109
Oi o horario do sistema está  desconfigurado ta marcando 11:45,PROBLEMA,109
Vou lançar produto novo XML e aparece essa tela...o que significa?,DUVIDA,110
Não são todos...mas já é a terceira vez hoje nessa nota,PROBLEMA,110
O estranho é que agora o produto fica lançado com esse erro,PROBLEMA,110
Vai dar problema depois?,DUVIDA,110
E agora?,DUVIDA,110
Boa  tarde!!! Eu zemilda... a Maylana por favor,SAUDACAO,111
Rrlatorio contas a rceeber.... Certo,CONFIRMACAO,111
E agora eu preciso do movimento de produto,INFORMACAO,111
Na modalidade de todos,OUTROS,111
Sim e diz q nao tem registro,PROBLEMA,111
O que vc me diz,DUVIDA,111
Vc entra jo team vier agora,DUVIDA,111
?,DUVIDA,111
Minha querida, m responda,OUTROS,111
Certo,CONFIRMACAO,111
Aguardo,OUTROS,111
Agora,OUTROS,111
Ola,SAUDACAO,111
To aqui,OUTROS,111
Pois mude,OUTROS,111
To aqui... aguardando vc,OUTROS,111
Maylana eu preciso tambem do relatorio de producao......,INFORMACAO,111
A contabilodade esta precisando desses relatorios o mais rapido possivel,OUTROS,111
Certo,CONFIRMACAO,111
Que horas???,DUVIDA,111
Certo.... fica combinado,CONFIRMACAO,111
Obg,CONFIRMACAO,111
Certo.... atr amanha,CONFIRMACAO,111
Preciso acessar meu sistema e nao estou conseguindo,PROBLEMA,111
Boa tarde,SAUDACAO,111
O que houve c meu sistema,DUVIDA,111
Alo,SAUDACAO,111
Ao,SAUDACAO,111
Alo,SAUDACAO,111
Preciso voltar a cessar meu sistema,PROBLEMA,111
Me responde o que vc fez com meu sistema,DUVIDA,111
Q eu nao acesso mais???,DUVIDA,111
Que msg e essa q ta aparecendo,INFORMACAO,111
???,DUVIDA,111
E agora???,DUVIDA,111
ok,CONFIRMACAO,111
ok,CONFIRMACAO,111
Obg,CONFIRMACAO,111
Boa tarde,SAUDACAO,112
ok, aguardo,CONFIRMACAO,112
olha esse aqui.,OUTROS,112
nesse caso uso simples de 7% e esse produto já esta configurada como 7%,INFORMACAO,112
Sim,CONFIRMACAO,112
e se voltar ao normal como vai ficar? 🤔🤔,DUVIDA,112
ok,CONFIRMACAO,112
Boa tarde,SAUDACAO,113
Pois vamos configurar,OUTROS,113
Alo,SAUDACAO,113
Vamos,CONFIRMACAO,113
Quero atendimento p loja  sao cristovao para abrir um outro caixa,INFORMACAO,113
Vamos,CONFIRMACAO,113
E para hoje,OUTROS,113
Quem ta do outro lado e nao rsponde???,DUVIDA,113
Sim,CONFIRMACAO,113
Sim,CONFIRMACAO,113
Sim,CONFIRMACAO,113
Sim,CONFIRMACAO,113
Preciso falr c Mayllanda,OUTROS,113
Vamos,CONFIRMACAO,113
Resolver,OUTROS,113
Quem e???,DUVIDA,113
Preciso ligar agora p Gabriel,OUTROS,113
Me atenda,OUTROS,113
Por fabor,OUTROS,113
Ta demorando muito,OUTROS,113
Com quem estou falando?,DUVIDA,113
Preciso p agora,OUTROS,113
Quero falar c mayllana,OUTROS,113
Estou aguardando,OUTROS,113
Boa tarde,SAUDACAO,113
Esrou aguardando,,113
Boa tarde,SAUDACAO,113
Vamos,CONFIRMACAO,113
Comecar,OUTROS,113
Ta demorando,OUTROS,113
Por quanto tempo ai da tenho q aguardar,DUVIDA,113
Estou fala do c vc desde 14:20,OUTROS,113
Alo,SAUDACAO,113
Estou na loja nesse momento,OUTROS,113
Ola Bom dia,SAUDACAO,114
Estou na duvida sobre como fazer uma venda a prazo pra uma cliente,DUVIDA,114
Eu consigo fazer aki no sistema do meu caixa,INFORMACAO,114
Ou so no de vendas,DUVIDA,114
